L100, D100
0.00606697, -0.00690787
-0.000794198, -0.000128588
-0.007809, -0.000527282
-9.02183e-05, -7.88077e-06
-0.000192167, -0.000250843
0.000628329, 0.000474658
0.000368282, -0.000108506
-0.00310193, 0.00059103
-0.000301013, -0.000453118
-0.000226386, 9.79779e-05
-0.00529466, -0.00138092
-0.0838126, 0.0076259
-0.000308343, -7.41906e-05
1.26676e-05, -0.000296097
-0.000295201, 0.000182272
-0.000744932, -0.000152488
-0.00316825, -0.000690263
0.000135939, 0.000370211
-0.00504033, 0.00547012
-0.014641, -0.00260725
-0.000491616, -0.000201374
0.000639488, 0.0019751
0.000128072, 0.000302805
-9.98979e-05, -9.93172e-05
0.00192074, -0.000724754
-0.000185272, -0.000330344
9.54912e-05, -0.00021354
-0.00202289, -0.00191617
-0.000260007, -0.000799944
-0.00494604, -0.000851946
-0.0111906, 0.009159
0.00118755, 0.000312207
-5.2904e-05, -9.14972e-07
-0.00135158, 0.000721599
-0.00127109, 0.000326537
0.00218995, -9.63062e-05
0.000322955, -0.000106721
-0.00022472, -7.44391e-05
-0.000943299, 0.00158518
0.00132985, 0.000528255
-0.000135135, -0.000503946
0.000607003, -7.9959e-05
0.000356741, -0.000549813
-0.0012975, 0.00106331
0.0870268, -0.00341047
-0.000206596, -0.000189105
0.000275941, -0.000219626
-0.000108194, 8.13701e-05
9.55144e-05, -0.000420597
-0.00272782, 0.000611937
-0.000417154, 0.000116775
-0.000111149, -0.000283298
0.000102305, 3.07196e-05
0.000451928, 0.000345602
-0.00110892, -0.00188806
0.000126524, 0.000285509
-0.000148293, -3.7838e-05
-0.00104959, -0.00121602
0.00393914, 0.000854967
-0.00137827, -0.0025695
0.00034543, 0.000956186
0.0199164, 0.0134841
-0.000507378, 0.000312374
-0.00129479, -0.000199859
-0.000463589, 0.000505783
0.000855984, 0.000207062
0.0012129, 0.0211249
-1.36624e-05, 0.000187342
-0.000110171, -0.000235965
-0.00271431, 0.000886595
0.0018422, 0.000702272
-0.00100686, -0.000150625
0.00695776, -0.00729283
-0.000303944, -0.000149199
0.000433073, 2.47162e-05
6.0162e-05, 5.58409e-05
4.41606e-05, -0.000221192
0.000730813, 0.00462064
0.126541, -0.0230151
-0.00302153, 0.00463442
0.0193791, -0.00292345
-0.00741239, 0.00858488
0.000205966, 0.000648251
-0.000643774, 0.000178233
-0.000117146, 0.000105123
-5.33066e-05, -4.4064e-06
-0.00255258, 0.00297854
4.7466e-05, 0.000617793
0.000604084, 0.000165821
-0.000308874, -0.000319784
0.00158781, -2.70613e-05
0.00132963, 0.00865135
0.000826742, -0.000763559
-0.000402457, -0.000734782
-0.00443545, -0.00539581
2.93564e-05, 0.000265835
-0.00406838, -0.00337692
0.00178783, 0.00774881
-0.000165095, -0.00051102
-0.00441453, -0.000188859
0.000104137, -0.00123486
0.0213806, 0.0385703
-0.000165352, -5.94864e-05
-0.00464668, 0.000516312
-0.00474857, 0.00397975
-0.000320334, -0.00157438
0.000313244, -0.00023247
-0.000353191, 0.000126032
-0.00017542, 9.9239e-05
0.0129142, -0.00858778
-0.00027862, 0.000186574
0.000127079, -5.3825e-05
-0.00016361, 0.000229258
0.078002, -0.0365154
0.000158579, -0.000194798
-0.00199776, -0.00270109
-0.00168541, -0.000207825
0.0552089, -0.0274335
0.000841648, 0.00031028
-0.000186346, 0.000143616
-0.000206869, -0.00158141
0.00832125, -0.00688082
0.0100909, -0.00202037
-0.000244735, -0.000198167
0.000338082, -0.000223625
-0.000656677, -0.00045298
0.000339368, -0.000204838
-0.000148477, 0.000132938
0.00488745, -0.004458
0.000308815, -0.000454265
4.10815e-05, -0.000171773
-0.000117613, -0.00592039
0.00188577, 0.00033629
2.72202e-05, 0.000135686
-0.000345175, -0.000328582
0.00083483, -0.00566752
-0.000316816, 7.69622e-05
-0.000175661, 0.000211264
-0.000212932, -0.000466488
0.0101216, -0.00949997
-0.000964904, -0.00101245
-0.000254904, -0.000216405
-0.0360103, -0.041675
-0.000254449, 0.000177067
-0.000578518, -0.000921167
-0.000427937, 0.00019969
0.00176055, 0.0006759
3.09567e-05, -0.000530773
-0.000214326, 0.00013194
0.000780614, 0.000267926
0.00514142, -0.000590254
-3.20542e-06, -0.00016487
0.00385272, 0.0010218
-0.0009075, 0.000288768
-0.000222094, -0.000221224
-0.000256253, -0.000117196
-0.00385541, -0.00463681
0.000211026, -9.84842e-05
3.02227e-05, -0.000476964
0.00557549, 0.000113096
-0.00138203, -0.00176245
-0.000101751, -0.00034563
-0.00583419, 0.000868552
-0.000572078, -0.00141457
-8.98691e-05, -6.33061e-05
-0.00612568, -0.00594521
0.000101743, 0.000480132
-0.0018618, -0.000400075
0.00560413, 0.00111438
-4.26528e-05, -0.000103164
-0.00240377, 0.000432324
-0.000299682, -0.000391156
0.000806451, 0.000430086
-0.0120045, 0.00361097
-0.000147027, -0.000107363
-9.7243e-05, -0.000244229
-0.00022583, 5.71118e-05
-0.000100225, 8.80025e-05
0.00292774, 0.000754338
-0.000262159, 8.99894e-05
3.33915e-05, 0.000317204
-0.000776069, 0.000265671
0.000416474, -0.000441037
-8.78447e-05, -0.000467374
0.00135199, 0.000202131
-0.000157073, 0.00061468
-0.00139662, -0.000865832
-0.0844007, 0.00708865
-0.000180152, -0.000362215
0.00265555, -0.00118966
0.000286629, -0.00307638
-0.00776926, 0.0196524
0.000483135, -0.00067667
-9.76902e-05, 9.4929e-05
-0.000276275, 0.000448521
-9.33248e-06, 0.000401107
-0.00476902, 0.000984498
0.0010411, 4.24873e-05
-0.000143106, -7.54781e-05
-0.00137174, 0.00026985
-0.000160986, -0.000714229
0.000670253, 0.00252969
-0.000324319, -0.000553357
-0.000439716, 0.000109927
0.000176164, 0.000285563
0.0154682, 0.0021131
-0.000314392, 0.000144345
-0.000359745, 0.000215752
0.000149463, 0.00048465
0.000691525, 0.000440372
0.000880289, 0.000860134
8.60769e-06, 0.000167097
0.00194005, 0.000506993
-0.0014119, 0.000876089
0.0003143, -0.000251052
-0.00757134, -0.00320442
0.000830409, -0.00114123
-0.0049437, -0.00428248
0.000175207, 0.000608961
-0.000139174, -0.000243796
1.5506e-05, 0.000202572
-0.000316584, 4.92546e-05
-1.86229e-05, 0.000356168
-0.00688111, -0.00147796
-0.000552021, -5.72278e-05
-3.36601e-05, -0.000253141
-0.000828774, -0.000292904
5.48737e-05, -0.000143539
0.000343987, -0.00044901
0.00314377, -0.00438314
-0.0159781, -0.00533348
-0.000206836, -0.00014059
0.00028744, 5.70015e-05
0.00648327, 0.0061782
0.000491597, 4.21364e-05
-2.1514e-05, 0.000116889
-0.000254843, -2.93799e-05
-0.000108212, -5.07233e-05
4.13343e-05, -0.000182062
4.40116e-05, -0.000335531
-0.000550591, 0.000462801
-0.00152706, 0.00232621
-0.0184653, 0.00339216
0.000407903, 0.000144592
0.00092714, -0.00035384
-0.000260111, -0.000809656
0.000262041, 3.10271e-05
0.000505534, 0.000194535
-0.000421949, 1.61532e-05
0.0050455, -0.000868406
-0.000949977, 0.00107536
-7.12759e-05, -7.04701e-07
-0.00026747, -0.000221695
-0.000311733, -0.000158926
0.000484042, -5.05609e-05
-0.00100422, -0.000451452
0.000270396, 4.78937e-05
0.000394512, 0.000254825
-7.98099e-05, -0.000153092
0.000420624, -0.000250055
0.0227001, 0.00233738
0.0014723, 0.00164599
-0.000424798, -0.000166323
-1.09915e-05, 2.0112e-05
0.0020207, -0.000725336
0.00059787, -0.000731692
-0.000129942, 0.00012154
0.00141288, 0.00330449
0.000901885, -0.0037712
0.00675301, 0.000727499
-0.000110231, -0.000465691
-0.0821871, 0.0317358
-0.0268028, -0.0101058
0.00208077, 0.0139232
-0.00885417, 0.04534
0.000381493, -3.81678e-05
-0.000767952, 2.74584e-05
-0.000244302, -0.000208315
0.000127332, 6.8624e-05
0.00208849, -0.00157564
0.00468722, -0.00452536
-0.00754625, -0.00138026
-0.000401769, -0.000407105
0.00716856, 0.0283449
3.07904e-06, 0.000192208
-0.000108157, -0.000288955
-5.82028e-05, -0.00016982
-0.00369559, 0.00488551
-6.90398e-05, 0.000208023
0.000291904, 0.000401432
0.000309817, -0.000404288
9.40366e-05, -4.55107e-05
0.00999789, -0.00169663
0.00148326, -0.00221708
0.00427966, -0.00463278
-0.000200805, -0.000100904
0.000358034, 6.85201e-06
-0.00332649, 0.000258492
-4.78268e-05, 0.00029684
-3.3301e-05, -0.000197375
0.000272319, 0.000558871
-0.00258844, -0.00105812
0.000617077, 0.000131956
-0.00149577, -0.0132341
0.00486975, 0.000405958
-0.000293151, 0.000298394
-0.000500041, 0.000503483
-0.0256783, 0.00267456
0.000280925, -0.000134493
0.000529784, 0.000135815
-0.00264716, 0.0024572
-0.000793992, 0.000152651
0.000983225, -0.000169495
-0.000951216, -0.000948865
-0.00018987, -0.00011686
0.000939318, 0.00122499
0.000519555, 0.000242004
-0.000594942, 0.000139351
0.000370239, 0.000360668
1.0664e-05, 0.000212187
-0.000194755, -0.000419102
-1.20092e-05, -0.000550135
-0.00334215, -0.000472586
1.17561e-05, 5.09467e-05
0.000391353, 0.000955468
-0.00189826, -0.004141
-8.96172e-05, -0.000141253
-0.000162851, -0.000165781
-1.85492e-05, -0.0036665
-0.000173109, -0.000151697
0.000338226, -3.68443e-05
0.00826671, 0.0013464
0.00225416, -0.00103094
-0.0163242, 0.00751788
-3.06889e-05, -0.000124431
-7.67277e-05, 4.24938e-05
2.15361e-06, -0.000256397
-0.000250379, -0.000396481
0.000720492, -0.000621782
2.76906e-05, 8.78211e-05
-0.0024641, -0.00327804
-0.000483439, 0.000106345
-0.000560118, 0.000454543
0.0119515, 0.00514389
0.000290061, -0.000321736
-8.15011e-06, 0.00013022
-0.00402278, 0.00275623
0.000156714, -0.000270176
0.00847135, -0.000957571
0.00295806, 0.00140768
0.00401856, 0.000653576
-0.000171879, 1.52865e-05
-0.00265359, -0.000542187
0.00619153, -0.00381094
0.000474389, 3.81521e-05
-0.000553439, 0.00217014
-0.000247321, 7.77957e-05
0.000987441, 0.000205646
-0.00272181, -0.00744493
-6.18293e-05, 2.87991e-05
-0.0011677, -0.00119254
-0.000168916, -9.48177e-05
0.00437698, -0.000811172
0.000440495, -0.000507722
0.00163844, 0.000308258
0.00925239, -0.0044829
0.00501837, 0.00489578
-0.00229146, -1.02858e-05
-0.000116921, -0.000113485
0.000830622, -0.000712622
-0.000298065, 0.000710636
0.00020549, -0.000313766
-0.000316832, 0.000181496
-0.00136644, -0.000777176
0.000140766, 0.00106477
-0.000223351, 0.0026935
0.00209144, 3.74874e-05
7.68264e-05, 0.000155421
-0.000172886, -0.000353314
-0.000823389, 0.00103085
0.000107568, -0.000461822
-0.00327825, 0.000420156
-0.00042066, -0.000290256
-1.20564e-05, 8.1061e-05
0.0206643, -0.0229695
-0.000245847, -0.000102695
-0.000952427, -0.000173227
-6.1158e-05, 2.44407e-05
-6.32905e-05, -0.000640264
-0.000136181, -5.13214e-05
0.000210242, 0.000459574
0.00040989, -0.000650651
-0.00209068, -0.00212073
-7.4336e-05, -0.000101259
-0.000668247, 0.00058975
-0.000222802, 3.1616e-05
8.31987e-05, -9.12364e-05
-0.000372846, -0.000263912
-0.0160089, 0.00763345
-0.00012094, -3.70265e-05
0.000711135, -0.00467449
-8.30212e-05, -4.69141e-05
0.000356954, -0.0005998
-0.00108297, 0.00313208
-0.000434798, 0.000477362
-0.00154507, 0.0160014
-0.0126721, -0.0100677
0.000198036, -0.000159383
-0.00112831, -0.00305564
-0.000159796, -0.000149105
0.000273336, -0.000762636
0.000473968, 0.000928771
-0.00308879, -0.000397573
-0.00106698, 0.00286862
0.000171553, 0.000173629
0.000623681, -8.15386e-05
0.00232269, 0.000225281
0.000284858, -1.63106e-05
0.00106486, -0.000473674
0.00651647, -0.00284006
-0.0002213, -0.000465984
0.000932897, 8.83964e-05
0.000223616, -1.42263e-06
-0.000658548, 0.000353353
0.00170559, -0.00119358
0.00984554, 0.0192586
-0.000162452, 0.000255792
-0.000602629, 0.000445749
0.00602843, 0.000645316
-0.000610233, 0.000255486
0.00263958, -0.00281291
0.000352699, -0.000207751
3.96907e-05, -0.000730464
-0.000239811, 0.000313272
0.000322737, -0.000141802
-0.000874616, -0.000480807
1.74181e-05, -0.000302505
-0.00051107, 0.000381034
0.000516578, -0.00115326
3.25485e-05, -0.000715531
-0.000274253, -0.000385008
-0.000572725, -0.000183094
-0.00394893, -0.00369419
0.045316, -0.00164458
0.00134899, 0.00178299
-0.000911755, 0.0026181
0.000104141, 0.000301854
-0.000284232, -0.000126473
0.026373, -0.00198327
-0.00306414, 0.0049053
3.47309e-05, 1.14992e-06
-1.6906e-05, -0.000304601
0.000548621, 0.000411411
-0.00152599, -0.0024648
0.000139298, -8.13983e-05
-0.00189023, 0.000668159
-2.76811e-05, -0.000289562
-0.000234621, -5.16424e-05
0.000152356, -0.00418387
-0.000170943, 4.575e-05
-0.000369351, -0.0035176
-0.00462073, 0.00666403
-0.00392047, 0.00142304
-0.000857316, -0.000272066
0.00560308, 0.000148318
-0.000189998, -9.64839e-05
0.000391141, -0.00017368
0.0163388, 0.0133748
0.000499828, 4.37635e-05
-0.000464503, 0.00578143
0.0028914, 0.00102509
0.00285267, 0.000360305
0.000639524, -0.000156064
0.00676234, -0.00489105
-0.000988833, 0.00390607
-0.000212649, -0.000324672
0.000305969, 0.000355468
0.00015535, 0.000415882
0.000331083, 0.000198855
0.00121264, -0.000993368
0.0004331, -0.000133039
-0.000961076, 0.000819267
0.00522581, -0.00460803
0.00396881, 0.00351143
-6.4273e-05, -0.000181858
0.000140355, -0.000535058
-0.0308671, -0.00123056
0.00189803, -0.000218144
-0.000145155, -0.000375319
-0.000205686, -0.000151863
Totals = 
0.0525084, -0.00907832
